n	retval	time	result
19	1	0.010453	0100100001000010110
19	1	0.014864	0101000111000101001
19	1	0.023706	1110101000011010111
19	1	0.004553	0110001001010110100
19	1	0.005499	0110001111101101100
19	1	0.017970	0011010000011001101
19	1	0.013309	1101011100100100001
19	1	0.022049	1011001101011011011
19	1	0.006769	1000010010111000010
19	1	0.005457	1011010011001101100
19	1	0.003020	1101110111001111000
19	1	0.012845	0010011110000000001
19	1	0.024381	0001110011100001111
19	1	0.003380	0100000001110000100
19	1	0.014536	1110000011100001001
20	1	0.027649	11001001110001100001
20	1	0.002795	00100001100110110000
20	1	0.042603	01011100010101110011
20	1	0.023126	00100011011000001110
20	1	0.035049	11000011001011010101
20	1	0.033556	10100000011000100101
20	1	0.050075	01000111100001001111
20	1	0.021116	11101111001101100110
20	1	0.009738	00100010000111110100
20	1	0.019525	11110110001011111010
20	1	0.015585	10110110010000110010
20	1	0.005575	10110011000111011000
20	1	0.014672	11000011000111100010
20	1	0.026049	10100011011101111110
20	1	0.049799	11101101010011001111
20	1	0.019626	01110011001111111010
20	1	0.038072	11011010100010011101
20	1	0.043176	10100010111100001011
20	1	0.033064	00000100110111111001
20	1	0.038581	01000101010011011101
21	1	0.013368	011100101010000000100
21	1	0.018688	110011101111100110100
21	1	0.027953	111000110110101000010
21	1	0.092605	001000110111001011011
21	1	0.000307	000110111110100000000
21	1	0.066617	111011010100101111001
21	1	0.016997	100101001100100010100
21	1	0.047389	000000001110001001110
21	1	0.019786	110000101101011110100
21	1	0.037058	010011011101110011010
21	1	0.069493	110101101000110100101
21	1	0.020299	101011011101100001100
21	1	0.028004	001100110011101000010
21	1	0.030303	001111001100100010010
21	1	0.103311	011010110110101101111
21	1	0.044228	111111100001110010110
21	1	0.107330	000010010110111111111
21	1	0.088669	100011100001111001011
21	1	0.072488	001111010010010110101
21	1	0.067608	100101111110110000101
22	1	0.037050	0100110001111011010100
22	1	0.050637	1111100100011011011100
22	1	0.161850	1111110000001110111101
