n	retval	time	result
14	1	0.000011	00000010100110
14	1	0.000012	00011010101101
14	1	0.000018	01111110001110
14	1	0.000013	10001001010000
14	1	0.000012	10100101001010
14	1	0.000012	01110010111001
14	1	0.000015	01010010000101
14	1	0.000013	10011111011101
14	1	0.000008	00101001010110
14	1	0.000013	01001100101001
14	1	0.000014	11101011110010
14	1	0.000014	10110101010010
14	1	0.000007	11110000011101
14	1	0.000009	00000010001011
14	1	0.000013	00110011000101
14	1	0.000004	00011001111111
14	1	0.000011	00111000100101
14	1	0.000020	10001110000010
15	1	0.000014	000101111101110
15	1	0.000023	000101001001010
15	1	0.000007	000001001001111
15	1	0.000015	001110010111010
15	1	0.000011	010110111101111
15	1	0.000018	011011110011101
15	1	0.000029	100011000000001
15	1	0.000029	010110101001100
15	1	0.000031	010101100001100
15	1	0.000029	110011001001000
15	1	0.000007	011000110111111
15	1	0.000015	100100001100011
15	1	0.000023	100100000001100
15	1	0.000015	011001011101100
15	1	0.000007	100001000101111
15	1	0.000029	010011110010001
15	1	0.000009	110100010011101
15	1	0.000017	000010101100011
15	1	0.000010	110001101111011
15	1	0.000019	101100101010011
16	1	0.000016	1001100111111011
16	1	0.000036	0111001101110001
16	1	0.000018	0001100010011001
16	1	0.000028	1110101100111101
16	1	0.000049	0001111111000100
16	1	0.000012	1000011011111101
16	1	0.000036	1011110101010011
16	1	0.000009	0111000000110111
16	1	0.000030	1110010111111000
16	1	0.000027	1010010010100001
16	1	0.000029	0010010000100010
16	1	0.000036	0111010111001001
16	1	0.000028	1011011000011110
16	1	0.000042	0101111011000100
16	1	0.000021	1001010010110001
16	1	0.000037	1100001101010100
16	1	0.000033	1110101001100010
16	1	0.000007	0110000011110101
16	1	0.000041	0000101100010100
16	1	0.000028	0100010101011010
17	1	0.000053	00011111011011010
17	1	0.000043	10001101111000101
17	1	0.000031	00010101111011100
17	1	0.000034	00000000100010110
17	1	0.000021	11110110001011111
17	1	0.000016	11001001111101111
17	1	0.000034	10010110101010011
17	1	0.000039	01010011100101101
17	1	0.000062	11011010010001000
17	1	0.000034	01011111110010111
17	1	0.000042	11111011001101110
17	1	0.000069	11011101111000000
17	1	0.000066	01110101110100000
17	1	0.000049	01011111101011010
17	1	0.000056	00111011001100101
17	1	0.000042	11110101011111010
17	1	0.000083	00100110011001000
17	1	0.000061	00011000011100100
17	1	0.000097	11010011101000010
17	1	0.000017	01110100111111110
18	1	0.000145	110110111001011000
18	1	0.000116	010111001000010000
18	1	0.000060	010111000001110001
18	1	0.000061	110010110100111011
18	1	0.000094	010110101011001001
18	1	0.000062	010111100000110110
18	1	0.000021	000001000110011101
18	1	0.000059	001011000000100101
18	1	0.000045	100001010111000011
18	1	0.000071	111110101100001111
18	1	0.000117	001010111010011000
18	1	0.000101	101000111110010010
18	1	0.000044	000011010110101010
18	1	0.000032	000101010011111001
18	1	0.000019	000100010111001111
18	1	0.000057	100101100001011010
18	1	0.000086	010001011000001110
18	1	0.000081	001110011001011001
18	1	0.000107	110010111000100101
18	1	0.000033	010001010110110110
19	1	0.000073	1000101010110111010
19	1	0.000034	0011111001111111110
19	1	0.000117	0110001111010101011
19	1	0.000115	1001111010001110101
19	1	0.000029	1100010101010111111
19	1	0.000111	0100100001000010110
19	1	0.000141	0101000111000101001
19	1	0.000048	1110101000011010111
19	1	0.000087	0110001001010110100
19	1	0.000106	0110001111101101100
19	1	0.000061	0011010000011001101
19	1	0.000160	1101011100100100001
19	1	0.000052	1011001101011011011
19	1	0.000118	1000010010111000010
19	1	0.000100	1011010011001101100
19	1	0.000133	1101110111001111000
19	1	0.000172	0010011110000000001
19	1	0.000077	0001110011100001111
19	1	0.000106	0100000001110000100
19	1	0.000122	1110000011100001001
20	1	0.000236	11001001110001100001
20	1	0.000142	00100001100110110000
20	1	0.000105	01011100010101110011
20	1	0.000153	00100011011000001110
20	1	0.000068	11000011001011010101
20	1	0.000102	10100000011000100101
20	1	0.000151	01000111100001001111
20	1	0.000127	11101111001101100110
20	1	0.000071	00100010000111110100
20	1	0.000059	11110110001011111010
20	1	0.000183	10110110010000110010
20	1	0.000110	10110011000111011000
20	1	0.000105	11000011000111100010
20	1	0.000069	10100011011101111110
20	1	0.000116	11101101010011001111
20	1	0.000051	01110011001111111010
20	1	0.000121	11011010100010011101
20	1	0.000140	10100010111100001011
20	1	0.000079	00000100110111111001
20	1	0.000092	01000101010011011101
21	1	0.000337	011100101010000000100
21	1	0.000253	110011101111100110100
21	1	0.000320	111000110110101000010
21	1	0.000120	001000110111001011011
21	1	0.000370	000110111110100000000
21	1	0.000188	111011010100101111001
21	1	0.000316	100101001100100010100
21	1	0.000202	000000001110001001110
21	1	0.000209	110000101101011110100
21	1	0.000244	010011011101110011010
21	1	0.000251	110101101000110100101
21	1	0.000361	101011011101100001100
21	1	0.000234	001100110011101000010
21	1	0.000316	001111001100100010010
21	1	0.000101	011010110110101101111
21	1	0.000168	111111100001110010110
21	1	0.000043	000010010110111111111
21	1	0.000062	100011100001111001011
21	1	0.000147	001111010010010110101
21	1	0.000283	100101111110110000101
22	1	0.000260	0100110001111011010100
22	1	0.000132	1111100100011011011100
22	1	0.000071	1111110000001110111101
22	1	0.000176	1110110001000011011101
22	1	0.000384	0111110001111011010000
22	1	0.000132	0000001101001000111110
22	1	0.000212	1110100110110011000111
22	1	0.000257	0100100010110100101000
22	1	0.000192	0000011001110110100011
22	1	0.000098	1111001000111011001111
22	1	0.000065	0000000110001111100101
22	1	0.000194	1100000011110101000111
22	1	0.000253	1111011011101110001011
22	1	0.000176	0110000110101011101001
22	1	0.000261	1110011100010100000010
22	1	0.000301	1100000110100100010000
22	1	0.000339	0100010111100000010110
22	1	0.000339	0111110010101001000000
22	1	0.000235	1000100110110110100010
22	1	0.000135	0101001000011111010000
23	1	0.000324	11111000110011010100101
23	1	0.000243	11110011100101010111100
23	1	0.000183	00110110100111110101001
23	1	0.000559	01000111110001100010000
23	1	0.000265	01010110111111101001101
23	1	0.000398	10011001000000000001101
23	1	0.000240	00001110111111001011011
23	1	0.000478	01111011001100000111000
23	1	0.000372	00001011000101011000100
23	1	0.000544	00001011011000000000110
23	1	0.000408	01111110110001111000101
23	1	0.000246	01000100101111110011100
23	1	0.000374	00010101111100010101101
23	1	0.000439	10000000110011001011000
23	1	0.000378	00110110001101010111000
23	1	0.000445	10101010001101010110000
23	1	0.000440	01110001010110101000001
23	1	0.000426	01001010001000011100001
23	1	0.000246	11010011000000000110111
23	1	0.000184	01100101111011111111111
24	1	0.000917	011111110111100101001000
24	1	0.000294	011001100110011110110101
24	1	0.000464	111001001111111101000111
24	1	0.000325	110010101001110100011110
24	1	0.000361	000011011001011010110011
24	1	0.000147	111001011000101101110111
24	1	0.000416	100101000010100110000101
24	1	0.000427	100011111110111100111110
24	1	0.000361	011100100001010110110010
24	1	0.000771	011011100111011100001010
24	1	0.000458	110000001100001111000000
24	1	0.000758	110010111110100100100001
24	1	0.000362	110110000000100000100011
24	1	0.000155	110100001010011111011010
24	1	0.000637	101100111111001000110101
24	1	0.000469	011011101111100101100111
24	1	0.000434	011010011001110100111000
24	1	0.000156	101110011000111001110111
24	1	0.000361	010010010100100011100001
24	1	0.000641	111111011011011111100000
25	1	0.000398	1011010001011110001111010
25	1	0.000609	1111101001010011101110001
25	1	0.000425	1011000111000011000111101
25	1	0.001003	1101101111100001110100001
25	1	0.000535	1011101110111011100010111
25	1	0.000382	1100000110010100110110101
25	1	0.000732	0110110000111011010100001
25	1	0.000465	0110001111100111101010101
25	1	0.000483	0011111000100110001101011
25	1	0.000561	0011001000100101011000110
25	1	0.000378	0001011011001011100101101
25	1	0.001067	1111001110111101000001100
25	1	0.000748	1001100001110100110101100
25	1	0.000303	0001110010010011100110111
25	1	0.000581	0100011110100101110100110
25	1	0.000826	1111101010000110011010010
25	1	0.000675	0101010000101000110110010
25	1	0.000741	1010111111000110001101110
25	1	0.000704	1111100010111010101100011
25	1	0.001162	0100110010111000101000100
26	1	0.001335	01011000101011000010100000
26	1	0.000616	10100000101000100111001100
26	1	0.000544	11010000010100011101010001
26	1	0.000416	01000101001100101111110100
26	1	0.000606	00001111010000000010111011
26	1	0.001190	00011001101100101010000001
26	1	0.000842	01001010101111111001011100
26	1	0.000673	11110010011101010111110100
26	1	0.001133	10001011111101110110101000
26	1	0.001110	00101111000010111000001010
26	1	0.001358	11110111101010010011110001
26	1	0.000666	10010101110001101111100100
26	1	0.000472	01000110001001001010111010
26	1	0.000565	00011011010000001111100101
26	1	0.000772	11100001100010001011011100
26	1	0.000648	10010000101001100100010011
26	1	0.000713	00010110000001100010110010
26	1	0.000216	11100011000001010111001011
26	1	0.000596	10010011000001001110011000
26	1	0.001190	11011010011010110001110000
27	1	0.002289	011111101011111000100100001
27	1	0.001042	010101010100100010110110011
27	1	0.000617	110100001110001010011010111
27	1	0.001914	101110110111100101010100101
27	1	0.001650	110110100100101111000000011
27	1	0.001522	100010110001101100000101011
27	1	0.002166	010110111110011000000000101
27	1	0.000612	001011001010000011101110110
27	1	0.000648	111100000011010010010111110
27	1	0.001906	101010010100100011100000100
27	1	0.002084	111000101001110100001000001
27	1	0.001029	100111010100001101001100011
27	1	0.000834	101100011101100111000111111
27	1	0.000363	000111101001011011111011111
27	1	0.001061	010011000111010111100010101
27	1	0.000241	100010101000001010101111101
27	1	0.002241	011111100001110100000100100
27	1	0.001025	010000111111101110110110110
27	1	0.001878	011010101111101001000011011
27	1	0.000708	010001100101110010111101011
28	1	0.002613	1110010010111000101000110010
28	1	0.002350	1011111100001100101000011011
28	1	0.003011	1011110011100101100111100000
28	1	0.001833	0111001001000001100010000001
28	1	0.002078	0111100111111110010110101101
28	1	0.001931	1010010000100100001100001100
28	1	0.002349	1100010110101101110101000110
28	1	0.001872	0100111001001111001001100011
28	1	0.002272	0110000111101110100011011010
28	1	0.000092	0100100001000000110111101111
28	1	0.001751	1100001010110101010001110011
28	1	0.001816	1001011100111001010001110011
28	1	0.001730	1100010001100011110100100000
28	1	0.002398	0011001110001101010000110100
28	1	0.000921	0010011011010001000111010111
28	1	0.002279	0001111011111110110110101100
28	1	0.001894	0111100111001000010110011010
28	1	0.002459	0010011110111110000100101011
28	1	0.002487	1001110010101100101010000010
28	1	0.001444	0111000011101100110110011101
29	1	0.003220	01000111010010100001001001001
29	1	0.001552	10000101000111111001001110110
29	1	0.003722	11101001111100010100010100100
29	1	0.003039	01010101101000100000010100110
29	1	0.002367	00111111100001111100010011010
29	1	0.001629	10001001000100000010111100101
29	1	0.003862	01101011101101010001000001101
29	1	0.002731	11100111110111101110100001101
29	1	0.001859	01011101101010000110101110101
29	1	0.003902	11000110110101100010010010000
29	1	0.003166	01000111011000010000100110010
29	1	0.001028	10100110010100101100110011011
29	1	0.001185	10111000011101101001101111110
29	1	0.001946	00111110001101000011001111110
29	1	0.000998	10001000000101111110001001110
29	1	0.001352	00011010111000101011110001101
29	1	0.002388	00001011000100010100000101110
29	1	0.000872	00101010010010101010001011111
29	1	0.001837	00000111001101111110110011000
29	1	0.000240	00010100010000001011101011111
30	1	0.002383	111000011101010111010111010100
30	1	0.002128	011001010101101111111110100110
30	1	0.004683	011001001111100001010100001001
30	1	0.001348	001011001000101000100111111101
30	1	0.003216	110100011100111111100111100010
30	1	0.003948	000011010011010001001100010010
30	1	0.002985	001110111011001101001100111110
30	1	0.000873	111000000010001011101110010011
30	1	0.003525	100110001110110010011100011010
30	1	0.002221	011001101110001101001100011111
30	1	0.003552	011111101100101011101001100101
30	1	0.001227	010000100110000011001100010111
30	1	0.002212	011101001001111111011111111110
30	1	0.000482	000100001001100111111111100010
30	1	0.003735	111010100111100011100000110101
30	1	0.003855	100110010001111101001100001101
30	1	0.002839	000101010010000010000100110001
30	1	0.004065	001010110011110010110101001001
30	1	0.001469	100000001011100010100100111101
30	1	0.002715	101101101010011011001110111001
31	1	0.003110	0010001110110101111000111101010
31	1	0.001530	1011000010010101101010101001111
31	1	0.007672	1100110111001111001101011000100
31	1	0.003752	1010101100110101111010001101010
31	1	0.002336	0000101010011000010101101110110
31	1	0.002420	0111000011001100111001111100101
31	1	0.001511	1110011111010000011100111111011
31	1	0.005129	1000101101011010110001110001011
31	1	0.005079	1011100110000011001100100001011
31	1	0.003882	1011100111101010111000001111011
31	1	0.003612	1110100011111011110011001101101
31	1	0.006291	0000000100110110101011100001100
31	1	0.005314	1100001010100111100101011100001
31	1	0.004942	0001000110000011100000111000110
31	1	0.002002	0010000111010101111110011100011
31	1	0.006050	0011101011011111100010101100011
31	1	0.007459	0001000101111011101011010000001
31	1	0.003680	1111010101001011101001111000110
31	1	0.001966	0010100101101010000101011111111
31	1	0.006405	0110101101010100111001110000100
32	1	0.006049	11100111111010111000111111110101
32	1	0.012234	11000101011111111000100000111000
32	1	0.005843	11000101110110100011111000011011
32	1	0.007010	11110110001101111101101111000101
32	1	0.011372	00100110011111111110010001000101
32	1	0.008773	01011011101011010000011001111100
32	1	0.010784	11001100111001110010001011110000
32	1	0.009977	00110011011110110001010101101010
32	1	0.005534	11101100001000011110000001010101
32	1	0.002385	10010011010100101110101110011011
32	1	0.003428	00110100110000111001111100111100
32	1	0.009474	01011101000101111001010011000101
32	1	0.006781	00001000110001011000100011001010
32	1	0.001870	01001010001001100110001001111111
32	1	0.004155	11111010110101000010011101100111
32	1	0.001287	10110110001000011011111111101001
32	1	0.007636	11101010011111111001001101011110
32	1	0.010358	10001011111001101000101100010100
32	1	0.000712	10000100010000011010110111101101
32	1	0.001931	11001000000110101110111110111000
33	1	0.005111	110101010001101100011111111000111
33	1	0.015614	100001111000011001001001000001001
33	1	0.014319	111010000001111110100101000010011
33	1	0.002122	100000110000001000010111010111011
33	1	0.016985	111110010010111101000100010010110
33	1	0.013941	110001111111101000101000100010111
33	1	0.008465	011001011100000011100001000011011
33	1	0.006916	011011110110110100101111111100101
33	1	0.004250	111000110000101100000111110101111
33	1	0.011153	010110101011001111000111001110001
33	1	0.007413	101000110100111100011101011111010
33	1	0.010935	111101010110111111101110100100011
33	1	0.003800	011110000001100110011001010101111
33	1	0.014621	110000110110110001000010010010101
33	1	0.009439	100001101110001001101001000011101
33	1	0.010937	111101011011110111010111110011000
33	1	0.010679	111010111011101011000110101001101
33	1	0.006982	100101011011100010110011111010001
33	1	0.013321	011110110001111101000100111110010
33	1	0.003545	111000110110011000111111101010111
34	1	0.006873	0100011000110001110001100101101111
34	1	0.013216	0010111001000010011001100011100000
34	1	0.013164	1110001000011100000000111000101100
34	1	0.013841	0110000100100111001011100111000001
34	1	0.013304	1110000101001100010011001011010000
34	1	0.016995	1101110001000011100010100000100111
34	1	0.010536	1100001010111100101001111110000111
34	1	0.024476	0110100111111001111001000000010000
34	1	0.014141	0110001011011011011010000110110110
34	1	0.007399	0001010000010011111000011011101101
34	1	0.015921	0110110110011000101000011010011010
34	1	0.009192	0101110100011100001110101000110101
34	1	0.019298	0101000011001110100000101001101001
34	1	0.006962	1010110000100101001100011011001110
34	1	0.003063	1010111010100001001101111011011011
34	1	0.012466	1011000001100111010111001001111000
34	1	0.006325	0110101010001010000101010101011110
34	1	0.006155	1101010011001101011101101111111001
34	1	0.009987	0100100100010111000100111010110110
34	1	0.013559	1100010011000011101001010011010011
35	1	0.023818	01101000010010001001000101000110110
35	1	0.036514	11011101100101110100001010100100100
35	1	0.025106	00101110000100000110010010100010010
35	1	0.025073	01010011100010011011000110000011011
35	1	0.030891	01101010000111010110100010010101000
35	1	0.026371	11000011101100101010000110101110001
35	1	0.010589	10000111100000111001101110101001111
35	1	0.003242	01000000100110100111111111011000110
35	1	0.006125	10100011110000100110000001111110111
35	1	0.017925	01000110111001100111010010011110010
35	1	0.006877	00000110111100000010011101101111010
35	1	0.014524	10001000110011001010110111010111000
35	1	0.028292	00011101000100111110100010000111100
35	1	0.035790	10101111010110010101001000010001000
35	1	0.027263	11100010000000110000110110000100100
35	1	0.010809	10100101100011100000001110111011011
35	1	0.015403	00101001011100001100111111001010001
35	1	0.035250	10010010010111011100111110000000100
35	1	0.030753	01011100001101010000110001011001000
35	1	0.031374	01011111001101000001100000010100101
36	1	0.036073	101110100110000111011010110000010101
36	1	0.029263	101000001001011011110101110000111100
36	1	0.033076	001010000101010011101001100001110100
36	1	0.027621	101111000101100001011010110001011000
36	1	0.040665	010000111000011011000000011111011000
36	1	0.052737	001101010000111111100001010010000001
36	1	0.022035	010110011111100110111101001110011111
36	1	0.010720	100101110000100001000110110110110101
36	1	0.041768	001101111011110101001110111010011000
36	1	0.042697	010000100011010111010000001101011010
36	1	0.026017	110010111010010110000010011100111110
36	1	0.027207	010110101111001001100010100111100011
36	1	0.029278	001000011010000110000010011000001111
36	1	0.022144	101010101000011000100100101101100001
36	1	0.019857	000001111010101001000111010010110111
36	1	0.025741	001110011110101100100111100101100011
36	1	0.023064	111001010111110000001001110000111110
36	1	0.012735	000010111000011000100101011001101110
36	1	0.012999	000001100010011000100111101011000011
36	1	0.036642	011000100011111100100100001110011010
37	1	0.009871	1000110100100000010011111110010011110
37	1	0.016520	0101001001100011100111111011110100110
37	1	0.071204	0000011100000111010100111000100000100
37	1	0.031871	1111001011011100000010110001111110100
37	1	0.051838	0111000010100000010101110100001100100
37	1	0.048944	0111010100101011001000101110100010101
37	1	0.055996	0110010110101100101000000111001110001
37	1	0.041305	0101111111100101100100011000111010111
37	1	0.043739	1010111010010110000101100100101000111
37	1	0.008742	1110100010110011001111110011101110111
37	1	0.045602	1001011001000110000110110110010010100
37	1	0.075769	1100010111011101100000000010100001111
37	1	0.008045	1001011011000001001101001010011111110
37	1	0.025739	1010111110011011111101111100011110111
37	1	0.033586	0110100101111100110101100010111110011
37	1	0.016666	1011101010011000111101010011110111110
37	1	0.045426	0001001100001100011110010100010101010
37	1	0.029973	1110000000101100111011101100111100100
37	1	0.062616	1010110001111001010010110011010000101
37	1	0.048478	1101110011010000010001101001010011001
38	1	0.021225	00000101101100001100111001101010111011
38	1	0.061026	01001111000001111111011011010010010111
38	1	0.073919	11111111001000011011000010100101100101
38	1	0.036740	10000111100111010100011000110111110111
38	1	0.032531	01111000100001011101001111000101100111
38	1	0.060044	00111011111100010100100010111110110100
38	1	0.052533	10001101100100000001011010100000110100
38	1	0.052601	11110100101000001110001001010111101100
38	1	0.042090	01100111000010101011110101001100111010
38	1	0.051528	00011010100100111001101100011001011100
38	1	0.055805	11100001000010001001001100000010001011
38	1	0.069323	01100110010110001000001010010100000010
38	1	0.025580	01001000110110010100011110111111100100
38	1	0.085145	00111110100111110101010100011100110010
38	1	0.081114	01010101111001011000011000100101101000
38	1	0.042453	10101000111001010111111010010001110111
38	1	0.031243	00011100100000101110111110011001111100
38	1	0.033810	00000010111100001010100011111101100110
38	1	0.028781	11110111001010001100111010001101110111
38	1	0.062728	01100110000000100100010000011001001000
39	1	0.124443	000000100100010011100101001001011001100
39	1	0.053622	100111000000100101000011111110001111000
39	1	0.151757	100110001111101001111110000111011000000
39	1	0.047633	101100011001100001011000110011010100111
39	1	0.154015	101101101010111101011000100110000010101
39	1	0.097779	111111010000001100001010100101101101000
39	1	0.012688	011101000001011010010111010110111110111
39	1	0.137155	000011010000100111000101100111000000001
39	1	0.133588	011101100111011110111111000100000110110
39	1	0.111065	001100101110101111011011101010101000011
39	1	0.130531	111110111001010011111110100001011011000
39	1	0.106877	000001101100011101100011110110010010011
39	1	0.108463	100100011110111000000010101111100100001
39	1	0.089582	110011010010011001100000101010010011111
39	1	0.049204	111110000010010001101101100000101011111
39	1	0.128192	010001001000111111000011110010001011001
39	1	0.091881	110111001110100011010100011111000001011
39	1	0.051896	001001101101010100001001110000111101011
39	1	0.149886	101111011101101000100001001010110000011
39	1	0.110697	101111010000011100111110100010011100010
40	1	0.079479	1110100001010000111101111101110001011101
40	1	0.110820	0110001011111010000001110110101001010001
40	1	0.213736	0000101111100100111010110101100010100000
40	1	0.254805	0001111011110111111101100010011100000010
40	1	0.167672	1011000010101010111101101000100111100011
40	1	0.075097	1011001100000000010111100010100100010111
40	1	0.203342	1100011111011011101010001101000110011100
40	1	0.146999	0000010001010011001000000000011101101010
40	1	0.097348	0111000010100001110000111001001011011010
40	1	0.046605	1001001111011010000000101111011111000101
40	1	0.108187	0011111010001101110111110111111110010001
40	1	0.173658	1110011100010010110010001010100011000001
40	1	0.214728	0111111001011010110110101101001110000010
40	1	0.025963	1101010100010110000101011110001111101111
40	1	0.126573	0110111111100101111010100110110010111011
40	1	0.172088	1111000111000111010110100001101000101011
40	1	0.145919	1011001000101001010110100100100101010011
40	1	0.248480	1000111011101100110111101101010000110000
40	1	0.143988	1010110101101010100000101011001000111100
40	1	0.133676	0010011010101111010010111001100011100101
41	1	0.036767	10101000001010001100110011110111110110001
41	1	0.055814	00001110100000100111011111111101011000111
41	1	0.149066	10110011011111010101111001100110110010111
41	1	0.308439	10101001111110000000001111100000101000000
41	1	0.245855	01010100001100001011011101111010000010100
41	1	0.100966	10010110110101100101011101111001011110110
41	1	0.300110	10011001100001100110000000100001111100001
41	1	0.170259	01001010101110100100010010111101110010010
41	1	0.024591	00011100010110010000110100110101101101111
41	1	0.353016	10010110111110000110011010100000100100001
41	1	0.241943	10011001110101111011011010110001100111010
41	1	0.224059	01010111101101000001001110001110110100010
41	1	0.109506	11010010001001000101000110011001100111101
41	1	0.293305	01110110001001110100100100000101100111000
41	1	0.223063	10010010101001000111001010110010110001101
41	1	0.238504	11011110100110101000000110100001010101101
41	1	0.242775	11010001101110001010000110000011110001101
41	1	0.021229	10010000100011000101010111111111010110111
41	1	0.046314	00001011000001100100110101100011011001111
41	1	0.355433	10001101100110011111100000101100000101101
42	1	0.261190	001001101100110000000000011001100111000100
42	1	0.303038	001100100110111010111010010001101011011011
42	1	0.274294	101111001000000101000101100100010100001001
42	1	0.344831	000110001010111011101001111010101100101001
42	1	0.164283	000100000001001010111111100100101110111001
42	1	0.188806	000110100001101100010100110101101011000101
42	1	0.113146	001010101110000001101101110100111001001111
42	1	0.415602	000100100011110000111101100000000000110011
42	1	0.241488	100001000110011100010100111101001000110001
42	1	0.307930	111001000001101100000101010001100000000001
42	1	0.404397	101110101111001001011111010100000010101010
42	1	0.318698	110011101001010010110110100111010001001100
42	1	0.189340	000111111110100000110101111100010111010001
42	1	0.332529	011011010001100001110100110100000111011000
42	1	0.320775	100111111110010110100001000010101001011101
42	1	0.310729	010110001110100001110001010000011111101000
42	1	0.422332	110011001111111110101011100101100001111000
42	1	0.236826	111011110100110000001001111001101001101000
42	1	0.395761	010101101110111010110110101001101000110100
42	1	0.366377	001101111111100110000011011101000010001000
43	1	0.108888	1110110011000011100010101111011011101111100
43	1	0.561169	0010001001101010011110011011100111001101000
43	1	0.256853	0111111010010101110101000011010101110111101
43	1	0.448063	0111000110111000101000001010101101000011101
43	1	0.819768	0010111111101110010111010010110100001100000
43	1	0.315198	0010100010111111000000011000001100111101110
43	1	0.367347	0011100010001001100101111000001001100110011
43	1	0.651302	1011100010110100101101100011000101100010100
43	1	0.504245	1101111111110100101011100010010101101010110
43	1	0.372684	1011010100100101101010001010000110111110110
43	1	0.759177	1111000101010001111010011110011001000010000
43	1	0.419041	1001010110011101110110000111111001011011100
43	1	0.108608	1110001111000011100100011111011110111101110
43	1	0.515348	0100011001110111100001001010100101110000011
43	1	0.282296	1110101101100001110011000100101110000111111
43	1	0.633766	0110001111101100001011100100001101000000111
43	1	0.373513	1011000100100111110011011000011100101110110
43	1	0.637311	0111110000110010010101010110100010001000001
43	1	0.725361	0001011011111101000100010011000000001100110
43	1	0.256548	0100111111111001001010010111111110110110100
44	1	0.249790	00111101100100000000111010100011010011011101
44	1	0.478586	11100000000100101111000001100001111001011101
44	1	0.666008	00010111001011111000100111001010100000011110
44	1	0.150470	10001110110010100101001110101001011010111110
44	1	0.685930	00110110010110000101011101100100100001000110
44	1	0.906794	01010100010111000111100101000000000110101001
44	1	0.720077	11011000000001100111110001010001111001110101
44	1	0.684492	00011001111110110100111010101101001110001101
44	1	0.515508	01110101100000010111101111000000111110001101
44	1	0.719893	01101100110000001101111101011010000100011101
44	1	0.966123	11000101110010101011100010000000100100000011
44	1	1.018678	00110001101100110011110101110101000100000101
44	1	0.472346	00110111100111001111000101110010110101011101
44	1	0.442203	00101000110001100001111001110111001110111000
44	1	0.409469	00100101111111101010001111011010001000101111
44	1	0.658208	10101101000100101100111011110000010100110101
44	1	0.510868	11111011110011101111101110111010111111101001
44	1	0.563141	11001010100111110101001000110001100111110100
44	1	0.140741	10011011011100000010000110110110100111001011
44	1	0.251085	11000011000000110001101110011001011111100001
45	1	1.363598	100001101010010111011101000100010110110110100
45	1	1.381891	000110010110110100101001010110010001001000001
45	1	0.841085	001111011101010110111000010000110111011001111
45	1	0.674175	111011010101111110110111010101110101011000111
45	1	1.716025	100101010011011001111101101100010011000000100
45	1	0.330121	010011010000001011011111000111011111101010111
45	1	0.322451	001000010010000100101101101100011111011100110
45	1	0.931115	100010000110111001001000000000011110010111011
45	1	0.778420	001101001111010000110111111000100111010011100
45	1	1.748787	011001111001111010111000101101000101000001000
45	1	0.940761	000110010110000001101110001010010100110111001
45	1	0.629148	101010000110111011110111010111100101110101110
45	1	1.565568	011100111010111111010101101111000000110000101
45	1	1.220993	001111100011010101101001110001001110101001010
45	1	1.280392	101001001011110111000000000110000011100111001
45	1	1.228138	000111111010101110100101010011101100100010110
45	1	1.348854	011000100010110001110001000100011011000010010
