n	retval	time	result
17	1	0.000565	11100110111010101
17	1	0.000214	01101010101110001
17	1	0.000276	11000010101111000
17	1	0.000141	01111010110000001
17	1	0.000407	10100110111000111
17	1	0.000001	00100000010000000
17	1	0.000171	11100000010101001
17	1	0.000022	10000001000010100
17	1	0.000352	10010010011010111
17	1	0.000012	00000111001011000
17	1	0.000064	00110001111010000
17	1	0.000077	01111001001100000
17	1	0.000022	00100000101100001
18	1	0.001315	111110100110101101
18	1	0.000400	010110000111001110
18	1	0.000064	101101000000000010
18	1	0.000846	110011010111100010
18	1	0.000192	001101111101010000
18	1	0.001002	101010100111101111
18	1	0.001052	101110010110101111
18	1	0.000039	000001110010110111
18	1	0.000862	101001111110010110
18	1	0.000189	001011011101010100
18	1	0.000812	100101011101001111
18	1	0.000113	101000101000110000
18	1	0.000066	000100111001100001
18	1	0.000108	100101000100110000
18	1	0.000060	001001001000000011
18	1	0.000176	001001011111001100
18	1	0.000823	101011010011100011
18	1	0.000037	000001010100101110
18	1	0.000385	010001111111101010
18	1	0.000699	100100110111101001
19	1	0.000055	0000011100100001011
19	1	0.001391	0111110010111110110
19	1	0.001980	1100011010110111100
19	1	0.001291	1001000100110011011
19	1	0.000586	0111000010011000110
19	1	0.001951	1011000110011111101
19	1	0.001132	0110001100111111110
19	1	0.001929	1101001111010010011
19	1	0.002217	1101001110110101101
19	1	0.001134	1101100100010110010
19	1	0.000013	0000000101011001101
19	1	0.000047	0000100010100100110
19	1	0.000297	0001110101000111110
19	1	0.002745	1111011011111110101
19	1	0.000512	0011010101110000111
19	1	0.001845	1011101000110011011
19	1	0.001221	0111110011110101001
19	1	0.000010	1001010100000000000
19	1	0.000711	1011110011000010100
19	1	0.000817	1001100010011000011
20	1	0.000584	00111011011100101000
20	1	0.000210	00001000111010101111
20	1	0.001879	01011100111001111010
20	1	0.002200	01110101110010111100
20	1	0.000173	00001000001110111011
20	1	0.002743	10100000010110110101
20	1	0.003725	10111100010100111101
20	1	0.002558	11000010011001110001
20	1	0.000854	00111010101001110001
20	1	0.001977	10110110000100001011
20	1	0.000611	00100111000000001111
20	1	0.001630	01001110010111111010
20	1	0.003091	11100100001000011110
20	1	0.002320	10001010101011011010
20	1	0.003366	10101100011100100111
20	1	0.000364	00100100010010110001
20	1	0.001472	01100011101010110010
20	1	0.000470	00010101111000111011
20	1	0.000365	00101011110100101000
20	1	0.000541	00011110101011111000
21	1	0.001144	000111001010010111011
21	1	0.010833	111011111111011101111
21	1	0.003667	011100110100101100101
21	1	0.005478	111101011110011010000
21	1	0.001297	001011111000100000111
21	1	0.000598	000110001111001100001
21	1	0.003258	010010111111001101101
21	1	0.000625	001001101001001100010
21	1	0.007741	110010101010110101110
21	1	0.003954	010110011011111011101
21	1	0.002618	010101011110101101000
21	1	0.004952	100111010011000110011
21	1	0.009172	110100111111101100011
21	1	0.002330	101001100110001101000
21	1	0.008553	111111001001011110001
21	1	0.001192	001000100001110110110
21	1	0.000062	000101011100001000000
21	1	0.000525	000101010001000110110
21	1	0.003277	010011000110110101111
21	1	0.000084	000000110011000000111
22	1	0.003160	0010001110011101111110
22	1	0.013872	1110110101110100101100
22	1	0.004005	1000011110001000110010
22	1	0.017483	1110011110011110011010
22	1	0.004084	0011011111011010101001
22	1	0.007886	0110110000111010111001
22	1	0.005799	1110100001000011010001
22	1	0.020651	1111000110100110101111
22	1	0.007918	1000111101111101001000
22	1	0.000873	0100010101001000010010
22	1	0.004933	0101001101011011001010
22	1	0.005021	0011110011100101101110
22	1	0.005643	0110010011111001000011
22	1	0.002161	0010001100000110101110
22	1	0.001912	0010110110110000010110
22	1	0.005388	1110100110001011100000
22	1	0.002867	0010010100000101111110
22	1	0.002144	0010110100000011100101
22	1	0.001144	0001100000100101010011
22	1	0.002318	0111100100100001010001
23	1	0.019955	01111010001111011101001
23	1	0.000163	00000000111100110011101
23	1	0.032088	11111011011001011100001
23	1	0.014396	01110010010010000111011
23	1	0.011090	01101000010100110100011
23	1	0.000523	01100111110100000000000
23	1	0.017217	01011011101100010011011
23	1	0.000309	00010101000000001110000
23	1	0.019395	10111011101110010100010
23	1	0.007354	10110110101010000001001
23	1	0.008250	10000101100100100011010
23	1	0.004303	00101011011011001011000
23	1	0.003317	00111101100001101000100
23	1	0.005391	00100100110101001011110
23	1	0.013730	10001011101010010110010
23	1	0.035417	11100010011110011000111
23	1	0.001416	00010101100101011001000
23	1	0.008524	01001001100100010110011
23	1	0.014571	10001010111000111010100
23	1	0.025325	10000100110111111101101
24	1	0.025591	011111100001100001100011
24	1	0.003101	010000100010000101100100
24	1	0.024595	010101111100001100101101
24	1	0.009817	000111100101010011110101
24	1	0.000391	000010010110010110000000
24	1	0.025232	101100101001000111011000
24	1	0.045217	110010111100111011000100
24	1	0.020539	010101010001001001101101
24	1	0.045203	100101010100101111101010
24	1	0.023903	010100011001100101011101
24	1	0.041233	101101011101001101001100
24	1	0.030053	010111100011101010010101
24	1	0.021401	100001100100101100110100
24	1	0.074704	111010101111011010010101
24	1	0.042578	110001110110011000010110
24	1	0.002416	000001110001011101011101
24	1	0.040953	110111001001000011101010
24	1	0.013027	101110011000100101000001
24	1	0.037026	101110111011001101000001
24	1	0.009774	011111100000000101010010
25	1	0.061326	1001100111010000001110110
25	1	0.058478	0110010001110101101101100
25	1	0.153295	1101000100111010111111110
25	1	0.047249	1001010001101110000101100
25	1	0.130464	1111010101000101111110000
25	1	0.045765	0011110100101010001111111
25	1	0.013982	1111100000001001010000001
25	1	0.137863	1101010110001001101010111
25	1	0.097125	0111000011110101110101011
25	1	0.178783	1110110000010111110110110
25	1	0.122634	1110000101010101110011001
25	1	0.037686	0011011001111101101001011
25	1	0.134632	1100101001100001111001111
25	1	0.159477	1110010011011001001111110
25	1	0.013846	1111011001000001100001000
25	1	0.146979	1111101000010111001110010
25	1	0.007366	0100100000111001100100000
25	1	0.071470	1100000111001000011001101
25	1	0.098252	1010110101110111010001100
25	1	0.084009	1010001010101100110010011
26	1	0.043881	00011101100111011110110001
26	1	0.176873	11000111000110111100100100
26	1	0.222729	10010101101001111101101110
26	1	0.082082	10110100111110001001100000
26	1	0.057272	00111110010101011011000001
26	1	0.036892	00110011111001101100000100
26	1	0.133119	10001110101110010001011100
26	1	0.010938	11010001000010100000101000
26	1	0.174634	10010110101110000111000111
26	1	0.263159	11001011101111111000010110
26	1	0.121931	11001000100010011000011110
26	1	0.257338	11100000111010010111010101
26	1	0.032129	00011001100001110111010011
26	1	0.021825	00010010100010110101111100
26	1	0.028222	00101100001000011001010011
26	1	0.203019	10001111101011111101010101
26	1	0.036338	00100111000110101010011001
26	1	0.020157	00010000011100111001101011
26	1	0.004413	10000000100010000001000011
26	1	0.180889	10000111000100111101110110
27	1	0.154003	101100000010110011100000101
27	1	0.055430	111101111000000000100010100
27	1	0.594350	111000111000000011110111011
27	1	0.037751	011000100110001100000000101
27	1	0.441938	100110110011101011111111010
27	1	0.148241	010011010010000100110101011
27	1	0.054564	011100000101001110001000100
27	1	0.008381	000001100111011010101000100
27	1	0.352304	101011001001110010011101100
27	1	0.029516	000011101011000010011110010
27	1	0.156825	001101101111111110101011010
27	1	0.040492	000101011011100101101000101
27	1	0.101963	001011001001110111010000111
27	1	0.003167	000101111101000010000010000
27	1	0.002963	000000010011100111111010100
27	1	0.349039	100110100100101101100110110
27	1	0.243940	011101000010000111010101011
27	1	0.026090	000110000111110001010001100
27	1	0.198524	011100011010111100101101000
27	1	0.089688	100000010000001001001110010
28	1	0.861563	1111101001001110000011000111
28	1	0.680341	1110000000111001101100110010
28	1	0.320959	0111110101010000101010110100
28	1	0.645247	0111011001111000101010111011
28	1	0.199249	0110001000011010010011100010
28	1	1.003295	1110011101010011011001100110
28	1	0.216882	1111000010001010000101100100
28	1	0.722719	1101011100011101101000110001
28	1	0.540136	1000110101001011101011110000
28	1	0.544938	0101111011111010110001111110
28	1	0.667325	1001111010001010110110010110
28	1	0.739340	0111111110111001010011010111
28	1	0.560622	1010110110111101001010100001
28	1	0.404207	0101101001111010010100101101
28	1	0.344444	1001100100001110010101010100
28	1	0.115416	1011101001110000000000110001
28	1	0.001041	0000000010100000010100100011
28	1	0.454079	0101011111101111100110111000
28	1	0.200487	0011001000100110000011001111
28	1	0.183504	0110101011000100001101010001
29	1	0.589833	10000010100110110011101010000
29	1	0.756658	10000001001010110110101100100
29	1	0.062726	01010000001000000111000100100
29	1	0.848904	11011110011010000010010001110
29	1	0.981842	01010110111101011100001011111
29	1	1.246558	10011001100011110011101101000
29	1	0.401292	01001000100110010101101010100
29	1	0.442885	11100110101011001001100100000
29	1	0.971086	01110100011111010111110000010
29	1	0.246788	01101011111100100001000000101
29	1	1.958679	11001011100010101100110011101
29	1	0.060285	00001000111111101101000001100
29	1	2.182917	10111100100011011011011111101
29	1	0.772122	10111001000110100100010011010
29	1	0.057225	00110100000110000000010110100
29	1	2.656471	11100111010001110101110111011
29	1	0.640343	00111001011101010101010011111
29	1	0.382965	10011101011011010001001001000
29	1	0.061967	00100010110100001011000100100
29	1	0.331133	11101010011010100000010000110
30	1	4.802015	111110001101101101110000101101
30	1	1.491486	011111001010001010101000111100
30	1	2.151185	100101110011101000010110101001
30	1	1.754617	010101101101001000101111100011
30	1	0.248142	000100101100001111100110010010
30	1	0.540971	100111010000001000110010000101
30	1	3.087790	100100110111110010110001110011
30	1	2.177241	100010101110100011101001011100
30	1	0.261631	010100010010001000101001100001
30	1	0.225627	110100011000010111011000000000
30	1	1.014482	010011110111001110000001110010
30	1	3.160027	110100100100011101011100100110
30	1	1.100870	100100011001110101101000001100
30	1	1.271235	010001110100001001111111001100
30	1	2.557339	011101110001000111110011011110
30	1	0.539694	000110010000011111110111110010
30	1	3.134714	111100101010000011010011010101
30	1	1.612405	110001001101000001111101000100
30	1	1.623536	010011001110111010110011010101
30	1	1.248122	011101001111001101010001100100
31	1	4.151729	0101101011001110111011101110110
31	1	0.893766	0011101111011101000010001001100
31	1	0.855909	0010101011100100011010111010000
31	1	1.481576	1100000010000100010100010101100
31	1	5.155865	1111010011010111111001001000001
31	1	0.822631	0001001100000011111011011110110
31	1	2.125819	0100000101100110111010000111001
31	1	6.714463	1100010110100110000001111001101
31	1	9.979106	1111011011100001101011011001101
31	1	3.216106	0100010101100111010111011011111
31	1	7.710360	1011010100000011110011011100111
31	1	1.501709	0010111111100011010100001011001
31	1	3.833381	1001001100100101000111001001110
31	1	1.815332	0011110101011011100000111010001
31	1	3.641605	1000010010011101001000010110101
31	1	0.770830	0001011111000000010101110001011
31	1	1.390319	0010011000110100011000100111101
31	1	5.434284	1011101111100100011100000011110
31	1	2.847835	0111001011110101101011101100000
31	1	5.984097	1110000000111100000000011011101
32	1	1.370399	01010010101101110100000100011000
32	1	0.717760	10011001001100010100100001000100
32	1	4.874220	00110101011111101110110110111100
32	1	2.402950	10011010111100100101001100000010
32	1	7.143014	01011100111010101011010110001011
32	1	11.513055	10000010101111001011110101101110
32	1	18.067984	11001001011110011101110100111101
32	1	0.903425	01000001100010011000111001001000
32	1	3.141958	00100001101011010011111111001111
32	1	1.496146	00011111001010111001110110000001
32	1	4.343390	01100010011100000101110100010110
32	1	3.742078	10001100011101110100001100100001
32	1	6.707378	11000000111010010110101000110010
32	1	12.583203	10011110111100011011010011000111
32	1	14.284480	11011011111010110000000110111010
32	1	12.208184	10101011110100010111010110111000
32	1	10.755393	01111001011010101110110011100111
32	1	3.871134	00110011010001100100111100011110
32	1	0.152995	00000011110010011010001111100000
32	1	0.633870	00000110110001111111101110010110
