n	retval	time	result
20	1	0.000090	00111010101001110001
20	1	0.000079	10110110000100001011
20	1	0.000108	00100111000000001111
20	1	0.000064	01001110010111111010
20	1	0.000047	11100100001000011110
20	1	0.000060	10001010101011011010
20	1	0.000052	10101100011100100111
20	1	0.000088	00100100010010110001
20	1	0.000108	01100011101010110010
20	1	0.000091	00010101111000111011
20	1	0.000164	00101011110100101000
20	1	0.000091	00011110101011111000
21	1	0.000065	000111001010010111011
21	1	0.000094	111011111111011101111
21	1	0.000187	011100110100101100101
21	1	0.000259	111101011110011010000
21	1	0.000224	001011111000100000111
21	1	0.000179	000110001111001100001
21	1	0.000130	010010111111001101101
21	1	0.000201	001001101001001100010
21	1	0.000078	110010101010110101110
21	1	0.000053	010110011011111011101
21	1	0.000226	010101011110101101000
21	1	0.000109	100111010011000110011
21	1	0.000131	110100111111101100011
21	1	0.000222	101001100110001101000
21	1	0.000164	111111001001011110001
21	1	0.000053	001000100001110110110
21	1	0.000260	000101011100001000000
21	1	0.000123	000101010001000110110
21	1	0.000045	010011000110110101111
21	1	0.000125	000000110011000000111
22	1	0.000073	0010001110011101111110
22	1	0.000310	1110110101110100101100
22	1	0.000229	1000011110001000110010
22	1	0.000167	1110011110011110011010
22	1	0.000241	0011011111011010101001
22	1	0.000113	0110110000111010111001
22	1	0.000174	1110100001000011010001
22	1	0.000144	1111000110100110101111
22	1	0.000294	1000111101111101001000
22	1	0.000266	0100010101001000010010
22	1	0.000167	0101001101011011001010
22	1	0.000235	0011110011100101101110
22	1	0.000258	0110010011111001000011
22	1	0.000097	0010001100000110101110
22	1	0.000294	0010110110110000010110
22	1	0.000257	1110100110001011100000
22	1	0.000047	0010010100000101111110
22	1	0.000156	0010110100000011100101
22	1	0.000124	0001100000100101010011
22	1	0.000303	0111100100100001010001
23	1	0.000173	01111010001111011101001
23	1	0.000171	00000000111100110011101
23	1	0.000453	11111011011001011100001
23	1	0.000236	01110010010010000111011
23	1	0.000199	01101000010100110100011
23	1	0.000490	01100111110100000000000
23	1	0.000311	01011011101100010011011
23	1	0.000337	00010101000000001110000
23	1	0.000396	10111011101110010100010
23	1	0.000440	10110110101010000001001
23	1	0.000288	10000101100100100011010
23	1	0.000394	00101011011011001011000
23	1	0.000382	00111101100001101000100
23	1	0.000158	00100100110101001011110
23	1	0.000355	10001011101010010110010
23	1	0.000167	11100010011110011000111
23	1	0.000310	00010101100101011001000
23	1	0.000183	01001001100100010110011
23	1	0.000347	10001010111000111010100
23	1	0.000047	10000100110111111101101
24	1	0.000444	011111100001100001100011
24	1	0.000368	010000100010000101100100
24	1	0.000391	010101111100001100101101
24	1	0.000301	000111100101010011110101
24	1	0.000471	000010010110010110000000
24	1	0.000433	101100101001000111011000
24	1	0.000438	110010111100111011000100
24	1	0.000267	010101010001001001101101
24	1	0.000144	100101010100101111101010
24	1	0.000210	010100011001100101011101
24	1	0.000566	101101011101001101001100
24	1	0.000426	010111100011101010010101
24	1	0.000282	100001100100101100110100
24	1	0.000489	111010101111011010010101
24	1	0.000504	110001110110011000010110
24	1	0.000154	000001110001011101011101
24	1	0.000443	110111001001000011101010
24	1	0.000430	101110011000100101000001
24	1	0.000637	101110111011001101000001
24	1	0.000412	011111100000000101010010
25	1	0.000722	1001100111010000001110110
25	1	0.000461	0110010001110101101101100
25	1	0.000170	1101000100111010111111110
25	1	0.000533	1001010001101110000101100
25	1	0.000413	1111010101000101111110000
25	1	0.000171	0011110100101010001111111
25	1	0.000656	1111100000001001010000001
25	1	0.000211	1101010110001001101010111
25	1	0.000364	0111000011110101110101011
25	1	0.000175	1110110000010111110110110
25	1	0.000386	1110000101010101110011001
25	1	0.000402	0011011001111101101001011
25	1	0.000229	1100101001100001111001111
25	1	0.000311	1110010011011001001111110
25	1	0.000773	1111011001000001100001000
25	1	0.000424	1111101000010111001110010
25	1	0.000709	0100100000111001100100000
25	1	0.000439	1100000111001000011001101
25	1	0.000688	1010110101110111010001100
25	1	0.000369	1010001010101100110010011
26	1	0.000654	00011101100111011110110001
26	1	0.000875	11000111000110111100100100
26	1	0.000266	10010101101001111101101110
26	1	0.001255	10110100111110001001100000
26	1	0.000841	00111110010101011011000001
26	1	0.001043	00110011111001101100000100
26	1	0.001060	10001110101110010001011100
26	1	0.000750	11010001000010100000101000
26	1	0.000943	10010110101110000111000111
26	1	0.000926	11001011101111111000010110
26	1	0.000500	11001000100010011000011110
26	1	0.000630	11100000111010010111010101
26	1	0.000155	00011001100001110111010011
26	1	0.000239	00010010100010110101111100
26	1	0.000441	00101100001000011001010011
26	1	0.000606	10001111101011111101010101
26	1	0.000726	00100111000110101010011001
26	1	0.000280	00010000011100111001101011
26	1	0.000694	10000000100010000001000011
26	1	0.000197	10000111000100111101110110
27	1	0.001193	101100000010110011100000101
27	1	0.001586	111101111000000000100010100
27	1	0.000249	111000111000000011110111011
27	1	0.001578	011000100110001100000000101
27	1	0.000596	100110110011101011111111010
27	1	0.000694	010011010010000100110101011
27	1	0.001381	011100000101001110001000100
27	1	0.001468	000001100111011010101000100
27	1	0.001018	101011001001110010011101100
27	1	0.001218	000011101011000010011110010
