n	retval	time	result
16	1	0.000216	0111010111001001
16	1	0.000403	1011011000011110
16	1	0.000106	0101111011000100
16	1	0.000236	1001010010110001
16	1	0.000252	1100001101010100
16	1	0.000269	1110101001100010
16	1	0.000236	0110000011110101
16	1	0.000015	0000101100010100
16	1	0.000183	0100010101011010
17	1	0.000168	00011111011011010
17	1	0.000574	10001101111000101
17	1	0.000104	00010101111011100
17	1	0.000002	00000000100010110
17	1	0.001258	11110110001011111
17	1	0.001530	11001001111101111
17	1	0.000869	10010110101010011
17	1	0.000525	01010011100101101
17	1	0.000227	11011010010001000
17	1	0.000532	01011111110010111
17	1	0.001029	11111011001101110
17	1	0.000369	11011101111000000
17	1	0.000163	01110101110100000
17	1	0.000351	01011111101011010
17	1	0.000191	00111011001100101
17	1	0.000949	11110101011111010
17	1	0.000045	00100110011001000
17	1	0.000043	00011000011100100
17	1	0.000297	11010011101000010
17	1	0.000740	01110100111111110
18	1	0.001235	110110111001011000
18	1	0.000078	010111001000010000
18	1	0.000482	010111000001110001
18	1	0.002092	110010110100111011
18	1	0.000540	010110101011001001
18	1	0.000851	010111100000110110
18	1	0.000056	000001000110011101
18	1	0.000205	001011000000100101
18	1	0.001189	100001010111000011
18	1	0.002591	111110101100001111
18	1	0.000191	001010111010011000
18	1	0.000847	101000111110010010
18	1	0.000082	000011010110101010
18	1	0.000161	000101010011111001
18	1	0.000140	000100010111001111
18	1	0.000914	100101100001011010
18	1	0.000306	010001011000001110
18	1	0.000347	001110011001011001
18	1	0.001309	110010111000100101
18	1	0.000559	010001010110110110
19	1	0.002670	1000101010110111010
19	1	0.001746	0011111001111111110
19	1	0.002526	0110001111010101011
19	1	0.002192	1001111010001110101
19	1	0.003310	1100010101010111111
19	1	0.000353	0100100001000010110
19	1	0.000673	0101000111000101001
19	1	0.003373	1110101000011010111
19	1	0.000797	0110001001010110100
19	1	0.001421	0110001111101101100
19	1	0.000558	0011010000011001101
19	1	0.001035	1101011100100100001
19	1	0.002837	1011001101011011011
19	1	0.000752	1000010010111000010
19	1	0.001879	1011010011001101100
19	1	0.002709	1101110111001111000
19	1	0.000057	0010011110000000001
19	1	0.000420	0001110011100001111
19	1	0.000166	0100000001110000100
19	1	0.001236	1110000011100001001
20	1	0.002486	11001001110001100001
20	1	0.000335	00100001100110110000
20	1	0.002598	01011100010101110011
20	1	0.000572	00100011011000001110
20	1	0.004251	11000011001011010101
20	1	0.001103	10100000011000100101
20	1	0.001924	01000111100001001111
20	1	0.006723	11101111001101100110
20	1	0.000587	00100010000111110100
20	1	0.007185	11110110001011111010
20	1	0.002065	10110110010000110010
20	1	0.003087	10110011000111011000
20	1	0.002780	11000011000111100010
20	1	0.005350	10100011011101111110
20	1	0.006972	11101101010011001111
20	1	0.003584	01110011001111111010
20	1	0.004997	11011010100010011101
20	1	0.003507	10100010111100001011
20	1	0.000154	00000100110111111001
20	1	0.001879	01000101010011011101
21	1	0.000390	011100101010000000100
21	1	0.009742	110011101111100110100
21	1	0.004886	111000110110101000010
21	1	0.001834	001000110111001011011
21	1	0.000234	000110111110100000000
21	1	0.011511	111011010100101111001
21	1	0.001749	100101001100100010100
21	1	0.000036	000000001110001001110
21	1	0.008224	110000101101011110100
21	1	0.003846	010011011101110011010
21	1	0.007510	110101101000110100101
21	1	0.004722	101011011101100001100
21	1	0.001239	001100110011101000010
21	1	0.001186	001111001100100010010
21	1	0.005947	011010110110101101111
21	1	0.010604	111111100001110010110
21	1	0.000525	000010010110111111111
21	1	0.006659	100011100001111001011
21	1	0.002553	001111010010010110101
21	1	0.006363	100101111110110000101
22	1	0.006304	0100110001111011010100
22	1	0.021402	1111100100011011011100
22	1	0.026361	1111110000001110111101
22	1	0.020148	1110110001000011011101
22	1	0.008436	0111110001111011010000
22	1	0.000303	0000001101001000111110
22	1	0.022111	1110100110110011000111
22	1	0.001927	0100100010110100101000
22	1	0.000630	0000011001110110100011
22	1	0.026055	1111001000111011001111
22	1	0.000157	0000000110001111100101
22	1	0.016919	1100000011110101000111
22	1	0.025984	1111011011101110001011
22	1	0.008548	0110000110101011101001
22	1	0.003183	1110011100010100000010
22	1	0.001149	1100000110100100010000
22	1	0.002913	0100010111100000010110
22	1	0.001466	0111110010101001000000
22	1	0.007970	1000100110110110100010
22	1	0.003916	0101001000011111010000
23	1	0.034769	11111000110011010100101
23	1	0.044304	11110011100101010111100
23	1	0.010381	00110110100111110101001
23	1	0.002383	01000111110001100010000
23	1	0.018419	01010110111111101001101
23	1	0.006473	10011001000000000001101
23	1	0.003278	00001110111111001011011
23	1	0.009517	01111011001100000111000
23	1	0.000738	00001011000101011000100
23	1	0.000440	00001011011000000000110
23	1	0.021336	01111110110001111000101
23	1	0.013014	01000100101111110011100
23	1	0.004659	00010101111100010101101
23	1	0.008539	10000000110011001011000
23	1	0.007045	00110110001101010111000
23	1	0.011353	10101010001101010110000
23	1	0.007545	01110001010110101000001
23	1	0.004894	01001010001000011100001
23	1	0.030431	11010011000000000110111
23	1	0.022678	01100101111011111111111
24	1	0.031845	011111110111100101001000
24	1	0.042170	011001100110011110110101
24	1	0.098121	111001001111111101000111
24	1	0.071185	110010101001110100011110
24	1	0.005421	000011011001011010110011
24	1	0.100959	111001011000101101110111
24	1	0.017319	100101000010100110000101
24	1	0.063910	100011111110111100111110
24	1	0.026292	011100100001010110110010
24	1	0.030492	011011100111011100001010
24	1	0.006897	110000001100001111000000
24	1	0.037177	110010111110100100100001
24	1	0.011538	110110000000100000100011
24	1	0.076973	110100001010011111011010
24	1	0.063256	101100111111001000110101
24	1	0.048296	011011101111100101100111
24	1	0.028741	011010011001110100111000
24	1	0.079864	101110011000111001110111
24	1	0.009886	010010010100100011100001
24	1	0.088517	111111011011011111100000
25	1	0.136483	1011010001011110001111010
25	1	0.181609	1111101001010011101110001
25	1	0.121877	1011000111000011000111101
25	1	0.119652	1101101111100001110100001
25	1	0.162626	1011101110111011100010111
25	1	0.121260	1100000110010100110110101
25	1	0.051988	0110110000111011010100001
25	1	0.082258	0110001111100111101010101
25	1	0.044526	0011111000100110001101011
25	1	0.020141	0011001000100101011000110
25	1	0.018281	0001011011001011100101101
25	1	0.107445	1111001110111101000001100
25	1	0.083761	1001100001110100110101100
25	1	0.023590	0001110010010011100110111
25	1	0.049252	0100011110100101110100110
25	1	0.109188	1111101010000110011010010
25	1	0.034596	0101010000101000110110010
25	1	0.132788	1010111111000110001101110
25	1	0.185883	1111100010111010101100011
25	1	0.016896	0100110010111000101000100
26	1	0.009463	01011000101011000010100000
26	1	0.100938	10100000101000100111001100
26	1	0.176191	11010000010100011101010001
26	1	0.103106	01000101001100101111110100
26	1	0.019953	00001111010000000010111011
26	1	0.011746	00011001101100101010000001
26	1	0.115748	01001010101111111001011100
26	1	0.373073	11110010011101010111110100
26	1	0.179915	10001011111101110110101000
26	1	0.030061	00101111000010111000001010
26	1	0.347411	11110111101010010011110001
26	1	0.204831	10010101110001101111100100
26	1	0.076228	01000110001001001010111010
26	1	0.038911	00011011010000001111100101
26	1	0.217988	11100001100010001011011100
26	1	0.096459	10010000101001100100010011
26	1	0.013194	00010110000001100010110010
26	1	0.319804	11100011000001010111001011
26	1	0.088054	10010011000001001110011000
26	1	0.149157	11011010011010110001110000
27	1	0.280034	011111101011111000100100001
27	1	0.203445	010101010100100010110110011
27	1	0.543154	110100001110001010011010111
27	1	0.535369	101110110111100101010100101
27	1	0.325467	110110100100101111000000011
27	1	0.250829	100010110001101100000101011
27	1	0.076812	010110111110011000000000101
27	1	0.119217	001011001010000011101110110
27	1	0.618695	111100000011010010010111110
27	1	0.068384	101010010100100011100000100
27	1	0.133139	111000101001110100001000001
27	1	0.293312	100111010100001101001100011
27	1	0.625365	101100011101100111000111111
27	1	0.108436	000111101001011011111011111
27	1	0.221160	010011000111010111100010101
27	1	0.374656	100010101000001010101111101
27	1	0.106416	011111100001110100000100100
27	1	0.255721	010000111111101110110110110
27	1	0.327317	011010101111101001000011011
27	1	0.252997	010001100101110010111101011
28	1	0.620021	1110010010111000101000110010
28	1	0.868693	1011111100001100101000011011
28	1	0.599172	1011110011100101100111100000
28	1	0.035583	0111001001000001100010000001
28	1	0.836611	0111100111111110010110101101
28	1	0.136305	1010010000100100001100001100
28	1	0.917797	1100010110101101110101000110
28	1	0.375411	0100111001001111001001100011
28	1	0.606537	0110000111101110100011011010
28	1	0.500835	0100100001000000110111101111
28	1	1.092929	1100001010110101010001110011
28	1	0.846657	1001011100111001010001110011
28	1	0.170222	1100010001100011110100100000
28	1	0.115585	0011001110001101010000110100
28	1	0.249557	0010011011010001000111010111
28	1	0.207669	0001111011111110110110101100
28	1	0.489911	0111100111001000010110011010
28	1	0.219532	0010011110111110000100101011
28	1	0.209134	1001110010101100101010000010
28	1	0.733032	0111000011101100110110011101
29	1	0.194743	01000111010010100001001001001
29	1	1.569334	10000101000111111001001110110
29	1	0.977770	11101001111100010100010100100
29	1	0.187751	01010101101000100000010100110
29	1	0.652239	00111111100001111100010011010
29	1	0.603856	10001001000100000010111100101
29	1	0.639110	01101011101101010001000001101
29	1	2.999709	11100111110111101110100001101
29	1	1.036736	01011101101010000110101110101
29	1	0.404496	11000110110101100010010010000
29	1	0.188266	01000111011000010000100110010
29	1	1.753454	10100110010100101100110011011
29	1	2.491522	10111000011101101001101111110
29	1	0.743815	00111110001101000011001111110
29	1	1.139729	10001000000101111110001001110
29	1	0.317281	00011010111000101011110001101
29	1	0.039753	00001011000100010100000101110
29	1	0.463803	00101010010010101010001011111
29	1	0.091304	00000111001101111110110011000
29	1	0.232126	00010100010000001011101011111
30	1	4.924036	111000011101010111010111010100
30	1	2.815445	011001010101101111111110100110
30	1	0.847566	011001001111100001010100001001
30	1	1.143949	001011001000101000100111111101
30	1	5.130082	110100011100111111100111100010
30	1	0.095423	000011010011010001001100010010
30	1	1.603708	001110111011001101001100111110
30	1	3.896156	111000000010001011101110010011
30	1	2.712578	100110001110110010011100011010
30	1	2.615558	011001101110001101001100011111
30	1	2.879101	011111101100101011101001100101
30	1	0.907285	010000100110000011001100010111
30	1	3.167260	011101001001111111011111111110
30	1	0.402819	000100001001100111111111100010
30	1	3.977738	111010100111100011100000110101
30	1	2.651832	100110010001111101001100001101
30	1	0.065922	000101010010000010000100110001
30	1	0.854047	001010110011110010110101001001
30	1	2.293398	100000001011100010100100111101
30	1	4.649655	101101101010011011001110111001
31	1	1.779027	0010001110110101111000111101010
31	1	8.512714	1011000010010101101010101001111
31	1	6.249868	1100110111001111001101011000100
31	1	7.007501	1010101100110101111010001101010
31	1	0.491795	0000101010011000010101101110110
31	1	5.654848	0111000011001100111001111100101
31	1	12.719072	1110011111010000011100111111011
31	1	5.744741	1000101101011010110001110001011
31	1	3.720610	1011100110000011001100100001011
31	1	9.696649	1011100111101010111000001111011
31	1	12.703848	1110100011111011110011001101101
31	1	0.036843	0000000100110110101011100001100
31	1	6.569720	1100001010100111100101011100001
31	1	0.324969	0001000110000011100000111000110
31	1	1.815061	0010000111010101111110011100011
31	1	2.770785	0011101011011111100010101100011
31	1	0.425658	0001000101111011101011010000001
31	1	10.222769	1111010101001011101001111000110
31	1	2.303471	0010100101101010000101011111111
31	1	2.210067	0110101101010100111001110000100
32	1	26.165691	11100111111010111000111111110101
32	1	9.062055	11000101011111111000100000111000
32	1	19.443070	11000101110110100011111000011011
32	1	24.401392	11110110001101111101101111000101
32	1	2.659069	00100110011111111110010001000101
32	1	7.834771	01011011101011010000011001111100
32	1	9.908230	11001100111001110010001011110000
32	1	4.316329	00110011011110110001010101101010
32	1	8.476013	11101100001000011110000001010101
32	1	15.696281	10010011010100101110101110011011
32	1	5.299519	00110100110000111001111100111100
32	1	5.318880	01011101000101111001010011000101
32	1	0.257235	00001000110001011000100011001010
32	1	8.073251	01001010001001100110001001111111
32	1	24.952988	11111010110101000010011101100111
32	1	19.585788	10110110001000011011111111101001
32	1	25.379996	11101010011111111001001101011110
32	1	5.460557	10001011111001101000101100010100
32	1	13.512010	10000100010000011010110111101101
32	1	19.563525	11001000000110101110111110111000
