n	retval	time	result
21	1	0.137954	101000011100100110111
21	1	0.014907	001101110100101011000
21	1	0.048150	111000000101101001010
21	1	0.079602	100110111111000010001
21	1	0.106746	000011110100110011101
22	1	0.245552	0110000010100000110011
22	1	0.306347	1100011111100101110111
22	1	0.056474	1101111000011110100100
22	1	0.179730	0101001000001111000001
22	1	0.017782	1011111101100001110000
22	1	0.168822	1100010011100110100001
22	1	0.245439	0111010111010101110011
22	1	0.010035	0001100000110100010000
22	1	0.171836	1010000111010101001001
22	1	0.114966	0011110101001011001010
22	1	0.148034	1101100001100101011010
22	1	0.130145	0110010000100110100110
22	1	0.074469	0000100011001111101100
22	1	0.010977	0001001011001000010000
22	1	0.170076	1100011111110110000001
22	1	0.145733	1110101111101110101110
22	1	0.063264	1111001110111000101100
22	1	0.282235	1010010011110000001101
22	1	0.065942	0101100111100101110100
22	1	0.260254	0011001010010011011101
23	1	0.254311	01111110001010010011010
23	1	0.520072	01100111010100110110011
23	1	0.085202	11010001100111110111000
23	1	0.548026	00001000011011000010011
23	1	0.422900	11001010110100000000101
23	1	0.318126	11010011001000010000001
23	1	0.524025	11000100100111001100011
23	1	0.148772	11001101101111111011100
23	1	0.164409	00000010111001000100010
23	1	0.102071	01010011010011101010100
23	1	0.112992	11000110011111011110100
23	1	0.534487	11001010111100110001011
23	1	0.290719	11111001000001000101110
23	1	0.470101	10101010001010011111101
23	1	0.513109	00010111010100001001011
23	1	0.508983	11110101111000001100011
23	1	0.429296	01001101111011011100101
23	1	0.034184	10100110011010010110000
23	1	0.339709	11010101101101011010001
23	1	0.575892	00001011101111001011011
24	1	0.295863	001100011101111011101100
24	1	0.754734	111111110111110111001001
24	1	0.384860	000100111011101100110010
24	1	0.414782	001010010100000100101010
24	1	0.868498	101000000101101010100101
24	1	0.680506	000011110111110101100001
24	1	1.183008	111000011110110011010111
24	1	0.610945	101110010001110110011110
24	1	0.549724	100110000100000110110110
24	1	0.373725	110011011100000011010010
24	1	0.565762	011011010001000011110110
24	1	0.337079	000101000001100000100010
24	1	0.180126	100110011011111101000100
24	1	0.646656	101110100011110111111110
24	1	1.071288	011100100110011011101011
24	1	0.267619	001111111010001001101100
24	1	0.328639	101110011111100011000010
24	1	0.580208	011000101000011101101110
24	1	1.137232	001101110000001001100111
24	1	1.240534	001111101000101110111111
25	1	0.195757	0111010011000010001001000
25	1	0.889568	1101101111101000110101010
25	1	2.005997	0111011100001100111010101
25	1	0.941837	1001100111011011001110010
25	1	1.674966	0111100011000001010101001
25	1	1.559294	0110001110100100010011001
25	1	0.792226	1011011000010011010010010
25	1	0.697249	1100001001100010000100010
25	1	1.870392	1010011000111110011001101
25	1	0.015605	1110111110111100110000000
25	1	0.086904	0100110101111011100010000
25	1	0.350957	1101111000001011101000100
25	1	0.758402	1101101011011101010010010
25	1	0.666818	0101000000100101001000010
25	1	0.863909	1001010101111111001001010
25	1	2.416089	0100011110000110000010111
25	1	0.464046	0111010011010101010010100
25	1	0.240492	1100111011001010111001000
25	1	1.213619	0011000000101110011110110
25	1	1.234135	0010110110100110101011110
26	1	2.811789	11001110101100111100000001
26	1	3.792836	11111111110111100010001101
26	1	0.088561	10101111101101010000100000
26	1	1.104556	00001001001010101001001100
26	1	5.019841	10101001100011110100100111
26	1	3.445972	11100110011111000010111001
26	1	5.072669	10001110011100010101110111
26	1	3.180301	10010101110111111011101001
26	1	1.254660	10010110000010100110111100
26	1	1.870021	00011010011011011111011010
26	1	4.700766	10110101111100110011000111
26	1	2.385681	00001001100010110101110110
26	1	3.212714	10010001111100100101101001
26	1	4.845134	10100010000011001111000111
26	1	0.350915	01011111011110001010001000
26	1	2.138140	00010001111011001010111010
26	1	4.387010	00110110011000101001010011
26	1	1.337523	10101010010100100101111100
26	1	0.554400	11000100010011111001011000
26	1	5.209683	11011010000011100011110111
27	1	0.752598	111100011010000011010001000
27	1	0.446349	110010110000001010001010000
27	1	7.863360	001001111110111101101101101
27	1	3.933344	011011010111001000101111010
27	1	7.926382	110001100010110000010101101
27	1	3.997655	001111011111111000111111010
27	1	5.767732	001001000001101100111000001
27	1	8.911121	110010100001110111100110011
27	1	1.709877	101100000101111011111000100
27	1	8.977835	100011110011010011100110011
27	1	2.441610	000011110011111001111101100
27	1	4.919548	000000001000011001110110110
27	1	0.961307	011001101100010011010101000
27	1	9.165519	110110000000101111011110011
27	1	0.214724	011110111110100111100100000
27	1	1.369115	011010101101001101111111000
27	1	5.553609	100101101111100100010111110
27	1	3.362125	111001101010010011010110010
27	1	0.496913	000010001011000100000110000
27	1	1.637716	110001011011011100110100100
28	1	13.284256	1001010010101011100000011001
28	1	11.659069	0101101100110000011001000001
28	1	12.862175	0100011001011011110100001001
28	1	22.385037	0111000110011111101101111111
28	1	9.636842	0001000011110000000000110110
28	1	4.673536	0101010000100011010101001100
28	1	2.413350	0010111000000110110011011000
28	1	16.650689	1010001000111010011001101101
28	1	17.528229	1010011011110000000111111101
28	1	10.804553	0000011001001010011110101110
28	1	2.565094	0101000100001110010001111000
28	1	14.865329	0000000110111101101101100101
28	1	20.656454	1001101110010010100010010111
28	1	3.321098	0111001110001011110010100100
28	1	1.704935	1000100001111000010011001000
28	1	11.772787	1001100100011001001101111110
28	1	22.040665	0111100000101110100010110111
28	1	6.247740	0111010100100010111110000010
28	1	18.333285	1011001000001111110110100011
28	1	21.271333	0100010011011101111111010111
29	1	42.192846	10110110001101011000111010111
29	1	28.462420	11110001111000100011010111001
29	1	7.980432	01111010101100111010100110100
29	1	13.758638	01001000001101010100010110010
29	1	5.132648	11010010010110110011000111000
29	1	45.426741	10010001011000101000001101111
29	1	45.475831	01011000110111100001100001111
29	1	11.422720	00101011011110101101010111100
29	1	18.939311	01010110001001011010101100110
29	1	1.157304	00110001011001110011110100000
29	1	3.908127	11101011111111100100101101000
29	1	29.308218	01101110001000111100110000101
29	1	13.009942	11010010000111011010010010010
29	1	42.464472	10111010010010000101100010111
29	1	22.386047	11100000000010001010001111110
29	1	10.624665	10110101111100111000001011100
29	1	14.650811	01000010101000110110000001010
29	1	18.459864	11010000111011010001111111010
29	1	7.850782	00110101111010110111010010100
29	1	29.074876	10101110100100110000100000101
30	1	81.991980	010111011010111110011101101011
30	1	0.464736	101110011011111101110010000000
30	1	56.004083	011111001101110111001001001001
30	1	56.505157	100101011001101111001100011001
30	1	60.532230	001010011001100101111001100101
30	1	66.726007	110001111011101110100111001101
30	1	24.380357	111000010011110100101101000010
30	1	79.600286	100001011101111111110010001011
30	1	81.995135	010101001011110000011110111011
30	1	17.647102	010001011001010100111010001100
30	1	69.757757	010000111111101001011111011101
30	1	43.671283	001101011111011001011010101110
30	1	61.388432	101001001101100011000111111001
30	1	18.165544	101000001100011100110101001100
30	1	40.190880	100100010111100111100100001110
30	1	5.668596	111011111111111101111111110000
30	1	40.534017	000110011011001010010101110110
30	1	10.210295	111111110100011011010001011000
30	1	41.975986	101010111100110110100100110110
30	1	15.671613	100010101010110101100101100100
31	1	26.949193	1001001101010111001000000100100
31	1	100.549647	1011110011111110101101111100001
31	1	69.825691	1011000110000100111100000111010
31	1	31.035636	0100100011110110000100011010100
31	1	166.493041	0100011011101100101101000000111
31	1	130.655397	1100100101100001001010010110101
31	1	61.303635	0110100010110100101110111001010
31	1	131.672967	0110101001010100100010010001101
31	1	87.008916	1111111010101111100110000101110
31	1	108.254492	1010101111011101001101011110001
31	1	181.360092	0000000110010101110100011110111
31	1	192.531742	1110110011111000101011101111111
31	1	47.168207	0001000011101010101100101111100
31	1	49.300716	0110101101110111110010010011100
31	1	165.383743	0110011010100111111011010100011
31	1	134.224044	1110101011101001101011001111001
31	1	209.884882	0011110111001011011010101011111
31	1	126.946263	1010110010101010100110001101001
31	1	21.372865	1101101111101100011001000011000
31	1	143.987161	0111100000110101001000110100101
32	1	189.216318	00011010111001001001000001101110
32	1	361.832862	01001111001001000010000100000111
32	1	304.159615	00000110101111111001010011111101
32	1	301.454631	00110100011000101011001011111101
32	1	62.354040	10011011001011111101111001100100
32	1	278.163058	00010010111101011110001011110101
32	1	371.035042	11111110110100100100010010100111
32	1	325.381169	10001001011110110001100000101011
32	1	374.330869	11100101111111010010110110111111
32	1	330.349561	00111111011101100110000111111011
32	1	16.604145	01111110011101110101111011010000
32	1	126.611016	01100101001000001011111001101010
32	1	203.268121	01101010010101101001101001010001
32	1	17.742800	11100000110011111111110000110000
32	1	262.211275	01100011100000010010110101001101
32	1	52.330757	10010110011000001000111111000100
32	1	344.629252	00010100110010110111100101010111
32	1	273.270032	10010000111010010011000101011101
32	1	209.597226	10011101110001100110010011110001
32	1	53.789503	01110100011100010010001000100100
